square_feet,num_bedrooms,num_bathrooms,garage_spaces,year_built,lot_size,distance_to_city_center,price
1514,5,3,2,1979,0.7356422495036483,41.19045487550358,355852.43728826696
2411,5,3,0,1916,0.5919550633233429,15.808508747031391,430379.36043774226
1102,3,2,1,1987,0.5544195667662245,23.111455129072148,210413.5173109071
4321,3,3,2,1906,0.2789651417105474,29.110883434717483,735343.5579851754
1190,5,1,1,1939,0.8176491244962875,2.7307688373054795,230014.62099181273
993,5,3,1,2003,0.8037775275507123,30.83516676007567,195702.72404306603
989,5,2,0,2023,0.906615847127307,17.868939391559483,263319.058113568
3056,5,1,2,1957,0.21852430011673402,26.929683995155248,515237.92403813894
4985,4,2,0,1961,1.3766383463395657,7.116649633459325,865587.8192525574
794,3,2,0,1990,1.125981378577734,17.45522335321889,170675.90571936802
4527,2,2,2,1973,0.239897945163343,29.508137462348326,732516.3104275904
3343,1,3,0,1953,0.16504871849239447,29.00742004005475,525048.3676827503
3412,2,3,1,1908,0.9822349751433908,8.74013121064566,634113.1136440067
2217,1,2,2,1950,0.5451789432903951,21.32015626476724,374388.57304399356
3096,4,2,2,1909,0.5126204027888105,26.45562641286196,611029.0224223271
2373,3,2,2,1948,1.2679870386389147,4.980027974672304,458067.0498713187
3758,1,2,2,1929,0.5504576392527979,30.36922724763672,588334.3506298917
3317,5,3,2,1908,0.9666639319389374,12.35424337542286,744550.8512855513
944,4,3,2,1945,0.8287580417061735,46.09017910034315,113252.01970099921
4141,1,2,1,2021,0.4313027047556609,14.158649658456696,731347.1359419116
4958,5,3,2,1925,0.5308781032881174,39.58063270964809,817192.898363867
1241,4,1,0,1963,1.4176296903618277,29.52585671231307,238416.54238011286
2541,1,3,0,1933,0.5304906661399008,34.58200354478685,488563.5348787666
1179,5,2,0,1998,1.1868049749194642,45.18634002887569,185946.88968640036
2967,3,3,2,1926,1.2988494606462222,42.54285412207722,578818.6695449536
4197,4,1,0,1983,0.15300509387612776,7.259509057138819,723057.8270134847
1858,1,1,1,1987,1.0115029753098463,46.753477641715364,301823.6328776903
562,5,3,0,1926,1.1364278130070593,7.795027647574862,166196.40919498756
3059,3,1,2,1940,0.679331442071069,16.50307772877454,521622.30637917144
4269,5,1,1,1982,0.8755213607256871,26.633537448366734,668126.625279018
4851,3,3,1,1917,0.28461849038133347,46.73412541631291,781124.6430439232
634,1,3,1,1949,0.5118210280740103,31.732108897959712,204652.3501391217
4144,5,3,0,1942,1.0761170977107397,43.872603656808536,664004.0542778876
2635,5,2,0,1940,0.9237282882381327,47.14432703084685,443840.27921963925
3778,2,2,2,1975,0.24775932825737368,37.67574889312336,658469.1896556047
1322,4,1,1,2003,1.482670612237601,24.613445508024135,266555.01152147487
3574,5,1,2,1917,1.409794228929049,20.012689133770923,650975.2859035766
3481,3,3,2,1960,0.3749700621692562,14.48326935179281,670395.178801015
620,4,1,2,1971,1.3189248167693246,25.823043420620632,248678.59697485864
2137,1,3,1,1999,0.4373954889686693,3.353776215314159,460161.3368578149
1424,4,2,1,2001,0.8674217390440571,12.179285561324045,286492.87915740185
1144,2,3,2,1952,1.1839739549450148,18.558222244537312,315956.3124978293
2532,1,1,1,1979,0.5489162914780327,42.81565255213319,328805.7232636106
3261,5,3,0,1952,0.8549637205144209,19.42918053235115,664622.5844483873
2568,1,3,1,1912,0.7030127317994943,12.736670600098012,379111.39793402515
741,1,3,0,1925,1.152287994014086,39.351928408176306,153862.4848619484
3168,2,1,1,2011,0.744079772799492,47.214796054424525,474636.45918862266
1302,3,3,2,1989,0.872021236880442,38.96441641670558,279418.2267474998
4664,1,3,2,2018,1.276058662007616,7.162725723702017,764941.1668051839
695,3,1,0,1955,1.0630360295723318,16.696185193027787,128948.99244086741
2687,4,2,0,1984,0.8148797493231867,30.541716029780147,492792.96515703894
4015,2,2,1,1960,0.7188728140903825,10.604756731833401,703839.8586954769
2830,5,1,0,2015,0.23381019540256398,32.192454113256694,520086.5848711267
2859,1,2,2,1949,0.1317314004013745,12.565361542782794,500318.40332884504
4106,3,3,1,1920,1.431524368517232,27.592846980520925,549017.3421895963
776,1,1,0,1907,0.32046351569248005,35.63130797331477,140398.2978683219
560,2,3,2,1996,0.4514639758419658,39.553821424562194,176019.31152370994
3890,5,3,2,1969,0.9358753782827895,40.227372731873,765896.808891756
2413,4,1,1,1963,1.2504922914151506,38.963087746674404,420437.73036891175
4427,4,3,1,1949,1.2580558528922874,7.7179765868374,710905.2104939779
3091,3,1,1,1901,1.2529887555262533,49.47684103099574,444811.80284640315
1066,4,3,1,1971,1.4682276110164956,38.83548467861486,291616.34805246175
4435,3,2,0,1969,0.1307694177821696,6.102515504056969,750345.3156935947
2071,5,3,1,1905,0.6297798874421975,35.18078920303029,443535.470269716
1700,1,3,0,1921,1.3747022315585515,24.030056850180657,374914.362081027
4909,2,1,2,1988,0.7276398355204212,21.970296170176777,760616.7722914553
3354,5,2,1,1945,1.3133801039637414,34.15407746279594,551851.1245322262
3395,5,3,1,1994,0.07560185347207438,9.226895953590683,575972.3763604742
1736,4,3,1,1960,0.781333337070125,49.97202992337499,318210.2976708063
636,4,2,1,1934,1.3875557130804994,27.67975287572489,104634.20885653954
1529,2,2,1,2013,0.4288601843741056,30.13712630745798,263620.12412673334
2656,1,2,1,1961,1.3980045492702722,21.834476838916693,490813.61160951876
3094,5,2,1,1968,0.06229206645326827,30.690139132318013,616519.3796093969
1161,4,2,0,1985,0.1644449298900162,33.53659536358873,217045.12988876068
2972,5,3,1,1956,0.7413957026483198,17.929281532508593,511966.9690780054
3177,1,2,1,2011,0.20425043224722728,23.642154137984637,445101.6731003799
2808,3,2,1,1924,0.3771161075463228,13.524231815366463,534646.6485839211
586,1,3,0,1981,0.4814112809988573,38.82565135174068,140394.79641723097
3012,5,1,1,1972,0.74816921357664,37.131330988838684,494402.4956932871
3442,5,3,1,1924,0.6162447712178676,40.73576292858121,538145.4715305243
3273,2,1,2,1992,1.3871140760419138,35.43879956009747,525417.8240681927
3004,5,2,1,2017,1.3347212591558644,1.9849799833049413,643925.4654423781
3810,4,1,2,1932,1.1347027921144472,10.366260073069958,687685.0454153559
2200,2,3,2,2006,1.005997051006561,20.042032076437437,454426.63688789774
4170,5,1,1,1907,0.34629453733350496,12.475068862397814,732904.269326904
3200,1,1,1,2003,0.9226480746504442,27.053230443877972,537698.5075207662
4129,5,1,1,2019,0.26324101293539354,45.00786066297054,731564.290763089
2147,1,2,2,1912,0.7064427206517482,37.164547162099865,417768.6924743763
3818,1,3,0,1960,0.7192094400711145,14.060795218665186,645882.7049061597
4187,5,1,0,1907,1.0500794370295903,20.48090573142436,767881.4433556584
1096,1,2,1,2011,1.2609337514539996,3.5456594496424154,297916.36728644767
984,3,3,1,2021,0.5147282906258287,1.305700268186215,369158.9116874572
1145,2,3,2,2016,0.10971285043019008,21.831573698966046,280657.9693410406
3589,5,3,2,2013,0.11810703889381532,36.668870240647756,518059.99830085435
4884,3,3,0,2004,1.3184952180164997,43.17960431763219,827733.4305778815
1220,1,2,2,2007,0.7551724974088644,22.142331202784284,279749.5771648296
998,1,3,0,1926,0.4096182454791958,9.83245527561586,214891.51083185905
2173,2,1,1,1953,0.09681575472898782,13.807353931230216,318591.14844026905
3567,3,3,0,1902,0.8167082901662202,22.82837935502566,606527.8853023115
614,3,3,0,1932,0.24878743078759052,32.82982459983029,202081.76240342302
3479,5,2,1,1994,0.6546906974400962,27.598726521692036,618309.8454018421
2236,1,1,0,1927,0.798312686773302,42.190128974963635,310753.2156029265
4111,4,1,2,1984,0.382340472405008,1.9075370062021926,675778.452162398
2753,5,2,2,1951,0.3383133689495467,49.61421303708445,426287.10756239877
2794,5,2,1,1928,0.07872170250464612,46.53110421822316,451793.4496837926
4130,5,1,1,1992,0.8990051384015821,8.332142109924973,779401.57814076
646,2,1,2,1960,0.3406397560318228,3.3601939077821203,151566.41441411647
4482,2,3,2,2015,1.3234312464503808,31.265148233699882,741453.4811178955
3953,5,2,2,1972,0.9254759971749785,36.34878896103424,669721.9160415323
2910,4,1,2,1960,0.8568007781332236,24.28850398365286,488898.26814235054
636,3,1,0,1921,0.7817927636817971,14.635009063970678,190570.97824173045
3860,3,2,2,1971,0.3621996136668095,32.31853790546022,653390.7221956986
3505,1,2,1,1956,1.455645144201637,32.155995343796214,541701.8878146051
4052,3,1,1,1944,1.4522147127379026,8.268277756761218,719352.250958277
518,3,2,2,1980,0.5158450156407546,40.17482236198496,174274.6476051503
2742,4,1,0,1986,1.1755135248333133,37.7260317492109,482596.3337453724
948,3,1,2,2002,0.22290679528079682,5.156482845158644,181006.7023692233
2448,4,3,2,1929,1.1817668261661776,23.660690934889264,508497.4411164854
1445,2,3,1,1978,0.4651813028083634,20.277125656649766,298664.79044241394
4736,4,2,1,1913,0.46924499015252336,23.661127969559875,772439.3065280655
2420,2,2,0,1988,0.7854882986990185,23.603367025977303,428635.71326197503
3477,4,1,0,1979,0.6188769944196825,26.678371210885707,607955.4766012137
4688,5,3,0,2012,0.22085515731199623,14.583003399771556,823295.4139996796
4515,2,2,1,1947,0.9099618572484339,24.012111514181445,791582.9826045354
738,2,1,0,1917,0.36007323360429305,5.875235728404857,185703.73458058824
704,3,3,2,1931,0.694495682892042,9.657711040074034,345687.94571953506
3107,2,1,2,2009,0.38496550025472914,5.313576316400283,599267.2205496272
4840,4,3,1,1937,1.2934986003585052,10.122555169703043,844034.627987076
3888,5,1,2,2015,0.5401314320444989,1.2122153490364782,692164.3757745072
3472,5,3,0,1952,1.3368616964906483,2.853706924532198,707787.8640789025
4890,3,1,2,1914,0.5228410031609917,40.03508881165321,754447.8223105976
3187,4,1,0,1936,0.31027075447730046,10.757237977788868,560165.1668625105
4666,4,2,0,2021,0.8861202318896205,26.479503068307075,775249.7993891753
1848,1,3,0,1948,0.8549497755708327,19.14810573128699,326696.193312572
4900,2,3,2,1932,0.9474246578137877,17.122418669864835,751124.9661762662
1316,3,2,1,1912,0.4881024179357063,42.99795957435892,241305.41541245466
1320,5,2,0,1970,0.5139549280018887,24.82515784796928,279415.33819928736
692,1,1,2,1963,0.39427362111500014,26.32345024678112,94069.45165020679
2276,4,3,1,1918,1.3961814068262448,23.49621491332037,496217.7882372364
4145,2,1,2,1984,1.0402858107676236,14.177970818147438,642115.541164842
750,5,1,1,1955,1.1465708357516091,34.47932507148456,209450.03923479206
2288,1,1,2,1936,0.3315365531559624,3.311798538297413,452927.1814144595
4200,4,2,0,1957,1.0092885217564167,14.792209885653406,727064.8767058337
2963,5,3,2,1908,1.155863260030362,33.41429624899755,685482.3677936909
1667,5,2,1,1903,0.5465613552605426,2.637440401085415,510293.6919291946
4393,4,2,0,1994,0.27865428016808813,2.259680930179151,715898.1534275955
1596,4,3,0,1970,1.0606561617912345,19.265492379838157,298825.8798217972
3179,3,3,2,1912,0.9361582084485314,13.307741901268756,605607.478137101
2347,5,2,0,1962,0.8846464598061856,35.34706675652451,373544.53226903116
4404,4,2,1,2003,0.31472163656306446,38.04120426317932,742049.9625538181
1004,1,2,0,2018,0.43061353113502354,2.7757460745067215,370701.8232260672
2121,2,3,1,1962,0.9560825673249593,22.383316054417236,407714.1939621938
2972,3,3,1,1960,0.9397000249232719,47.217528070728015,513592.7031921319
3046,4,1,1,1935,0.8543481085485776,16.335179416103227,479082.42766533076
1887,2,3,0,1907,1.1638020806815075,10.650941359625472,329315.29568200244
3494,3,2,0,1989,1.2312529369590337,26.54359511818501,496341.7879245148
4316,5,3,2,1926,0.45094549629607844,23.0948204783177,735769.9269577267
1217,2,3,1,2011,0.27853096822220563,11.755993755355567,337445.76063711586
3984,3,3,1,1925,0.34169328694748186,12.111701302855304,629076.1972479075
4934,4,2,2,1944,0.4578977541010017,34.648634605856834,832912.3009561556
1158,4,1,2,1941,1.4242354302832947,16.823077331654126,284415.04765374993
4508,3,1,1,1913,0.24888506685369305,49.31538082535407,676614.4875521305
4734,5,2,1,1983,1.3242041621317522,15.20018632751465,948661.9807324986
4264,3,2,2,2005,0.3448973158460377,27.84657656799678,775077.1877520853
3489,1,1,0,2008,0.5552462839215645,4.583087320722621,585730.605741878
2604,3,2,2,1991,0.2325153619246514,27.40240050337108,443526.221341612
1755,3,3,1,1971,0.1998725089148528,23.569861770177514,293870.8975814702
2982,4,3,1,2019,0.18795741252816495,18.118019027083182,638642.3296743749
883,5,1,0,1951,0.5470004146654016,22.05160060017698,236339.02554377145
3107,3,3,1,1968,0.8093535290416304,9.744865558943712,628955.887685119
693,2,1,1,1952,0.341170933017922,41.19129593353447,80540.03382372632
4307,4,2,2,2016,1.4023776355971311,46.1678171821842,739979.8351250722
4219,4,1,0,1950,0.9003072312429748,42.03732403426129,659167.5909997652
3081,3,1,2,1976,1.3333438946780922,40.438670575057266,468321.5091821338
3065,2,3,0,1901,0.2657872362889484,27.870826061561218,425092.4179950562
3263,3,1,1,1947,0.2580670077055852,17.348742219694135,483587.8233487562
3298,2,1,2,1977,1.27779141802006,9.424891212209523,610100.6883875229
2839,4,1,2,1948,0.873572964124606,41.16755014764674,411289.57326698024
3906,2,2,2,1958,1.4109508531430777,3.1295988279452827,816942.4905376356
1231,3,3,0,1966,0.26300043590424194,9.869624284544768,345896.3335606907
3372,1,3,1,1979,0.08772607045025144,20.68487876919131,518248.973636386
3620,1,1,1,1908,1.379012796174002,10.536500770009836,558179.5689039582
4677,2,1,0,2002,1.0633138026094346,29.566730977779027,757484.4735972515
3104,3,2,2,1901,1.22039367010746,36.484238767117944,538691.06435832
2882,5,3,1,1974,0.47922031971876766,45.54543429297175,471352.4157617191
1031,1,3,1,1987,0.05444630825051375,11.31171507967456,263264.9962044405
4816,4,1,2,1942,0.750175781846141,14.701103749654589,784446.2081003976
1134,3,2,0,1992,1.485513652887801,36.11982914904848,237329.56011711972
2269,3,2,1,1913,1.365929254748387,11.635165360679293,403710.91587187984
4304,1,1,2,2011,0.1544330383139345,19.807268944167056,658799.1195378657
2870,5,1,2,1939,0.32228630696161636,37.919664757802686,515594.05144507665
502,4,1,2,1954,0.501280450822277,19.416215911964013,170369.38526406488
705,5,1,0,2023,1.2540806601507566,8.169362858158546,311188.18323603214
4635,4,1,1,1958,1.2458359260317098,14.203503630754536,731103.3982628459
3121,1,2,0,1985,0.3182565291090893,4.962190345101496,468681.5972283173
3390,3,2,0,1946,0.8229661118598737,34.03428856578396,608486.1835827988
3693,4,1,2,2011,0.7776025555223468,3.2455770747066732,665414.1973814567
3166,3,1,2,1933,0.6507067189070223,29.128688083618744,541288.6297209159
3806,2,3,2,1935,0.8270846610578593,47.552500749869914,622534.0378850158
1397,2,2,0,1932,0.4745438528373988,43.13380267417066,185515.95692808522
1585,1,2,1,2002,0.8207463003548389,4.574114084345471,325324.61431532796
1779,1,1,2,1962,1.0441318654596539,36.009670614346014,318109.4459232673
1170,1,2,1,2006,0.1406297521347935,34.814716116969315,156560.52375642268
2005,2,2,1,1917,1.452593554819766,15.620943989926518,381988.7779019199
4075,4,2,1,1921,0.2896902185018488,6.356810248359244,754142.0851665279
2455,5,3,2,1988,0.5724330616685805,42.84959849384649,437336.05977555475
749,1,2,1,2000,0.7324096756427714,28.160926705192555,106070.04947581701
2392,5,1,0,1904,0.10942743876650342,35.22219532664857,407285.120748421
3939,5,2,0,1931,0.8451246615947275,23.43241747501664,700082.5030117689
2353,2,2,0,2015,1.3114619621001415,11.895535320363498,430257.95269610576
3354,4,3,2,1948,1.3564763362737926,13.757072916648372,522231.1381367151
2003,2,2,0,1935,0.5229778600044449,27.206502206365247,340619.39524558384
3885,1,3,1,1972,0.8602550825801918,12.492669514073667,787147.7859855242
4071,2,3,2,1913,1.1763562758340873,20.535106042335723,745702.7362026018
4292,2,3,2,1963,0.4166262822349616,4.645809980618858,722223.2979508032
3926,2,2,1,1931,0.8162851367572197,49.77973911555434,499357.6887462692
543,1,1,0,1908,0.5817463195140296,31.21748545353466,42596.96225530466
4112,1,1,1,1986,0.5983536915374388,8.15677349735158,725736.7574617203
3118,2,2,1,2008,0.18649942238567258,7.37530790162,537911.7006483322
3663,2,3,2,1947,0.6399899709001221,24.68095113321549,680857.3892494706
1788,5,1,0,1951,0.28327492236451207,2.213519154808683,312713.8826285806
3442,4,2,0,2008,0.48684160506393687,21.189823951035322,539135.8771186126
719,5,1,0,1908,0.5289075992049208,47.30085997914401,72768.70769029864
2425,4,2,1,1984,0.6743699209596948,41.34462780439436,446216.50817323016
3472,4,3,2,2007,1.3795249214913337,46.56799779781971,603738.9584688974
4013,2,1,2,1931,0.9649457741941267,6.444545921544263,680441.4513605749
2948,5,2,2,2007,1.462969955807745,19.169710134895944,630123.599113638
3971,4,2,0,1909,0.9064446985752637,28.1948771417148,712627.7013095288
3274,4,1,0,1992,1.2179605624956706,36.293173015293334,466091.31815643044
1490,1,2,2,1997,1.2595196261238228,20.230306102809536,373041.7435658352
3446,4,1,1,2020,1.121555516612185,16.62856906013816,619432.8472144183
2312,2,2,2,1985,1.0213767100839672,15.948170159147743,509283.1259976339
1303,3,1,1,1968,0.6559767381628777,39.6832713272278,234991.7406714018
989,1,3,2,1910,0.872550410547279,19.7092341237168,268513.3426819376
4056,3,1,1,1957,0.33088917676770324,1.7993260264862325,648519.0951840795
1993,2,2,2,1927,0.9464576372559901,38.740553443353356,301312.40843445505
4145,3,3,0,1987,0.795729957042585,8.90541697620949,714448.7114447175
3391,4,3,0,1933,1.2162716206822854,31.78234579492666,500107.98770424497
2205,3,1,0,1952,1.3586882554557091,2.4437788545557315,383245.6343476001
4016,5,1,0,2005,0.24255210009972672,19.96229716043461,726735.3445743334
3840,2,1,2,1939,1.051816312342324,23.340673992608494,577947.5112756367
553,5,3,0,1963,1.427567146692622,48.68105051313289,94033.69034588189
3075,3,3,1,2015,1.3809272142548674,5.3203371875036085,598049.1658220226
4091,5,1,1,1909,1.259918062940284,37.82429288644889,677796.5930514657
1115,1,2,0,1925,0.12009445062868493,48.27281679911169,56591.63777375844
1454,3,3,0,1942,0.4161019691278149,14.568551456563169,261490.8542537344
2933,5,1,0,2004,0.265018273844883,12.056933530354334,528790.6996124384
2129,4,2,2,1970,1.3940549682135164,47.65135680259693,415934.8236138198
3281,3,1,1,1943,1.13589023254126,24.98837583811546,511640.09088772873
1149,1,3,1,1970,0.8210877226788966,41.30683224832213,134847.97599327366
2847,4,3,1,2011,1.4701303413604745,39.93687828277406,457673.04654800677
